#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# Interpolated-NKPTS & NBANDS:  231424
# Band-Index    1
   0.25309      1.752254      0.137632
   0.29527      1.755274      0.136631
   0.33746      1.757267      0.133458
   0.37964      1.758236      0.128115
   0.42182      1.758500      0.122568
   0.46400      1.758381      0.118786
   0.50618      1.757878      0.116767
   0.50618      1.757878      0.116767
   0.55092      1.757533      0.121558
   0.59566      1.758496      0.124288
   0.64041      1.760765      0.124956
   0.68515      1.764342      0.123564
   0.72989      1.768908      0.122132
   0.77463      1.774143      0.122680
   0.81937      1.780047      0.125207
   0.86411      1.786620      0.129715
 
# Band-Index  594
   0.86411      1.826495      0.198280
   0.81937      1.827141      0.196417
   0.77463      1.830651      0.192502
   0.72989      1.837027      0.186537
   0.68515      1.846269      0.178522
   0.64041      1.856291      0.171212
   0.59566      1.865011      0.167366
   0.55092      1.872427      0.166982
   0.50618      1.878540      0.170060
   0.50618      1.878540      0.170060
   0.46400      1.871423      0.170011
   0.42182      1.861172      0.171705
   0.37964      1.847789      0.175143
   0.33746      1.835294      0.179252
   0.29527      1.827712      0.182963
   0.25309      1.825041      0.186273
   0.25309      1.825041      0.186273
   0.21091      1.825366      0.188521
   0.16873      1.825730      0.191219
   0.12655      1.826135      0.194369
   0.08436      1.826457      0.197054
   0.04218      1.826578      0.198358
   0.00000      1.826495      0.198280
 
# Band-Index  595
   0.00000      1.850684      0.248484
   0.04218      1.851357      0.248544
   0.08436      1.851850      0.248441
   0.12655      1.852165      0.248176
   0.16873      1.852339      0.247872
   0.21091      1.852411      0.247653
   0.25309      1.852380      0.247519
   0.25309      1.852380      0.247519
   0.29527      1.856008      0.245639
   0.33746      1.862262      0.241529
   0.37964      1.871144      0.235190
   0.42182      1.879441      0.228742
   0.46400      1.883942      0.224311
   0.50618      1.884646      0.221894
   0.50618      1.884646      0.221894
   0.55092      1.885266      0.224523
   0.59566      1.883495      0.227993
   0.64041      1.879332      0.232305
   0.68515      1.872778      0.237459
   0.72989      1.865585      0.242328
   0.77463      1.859505      0.245789
   0.81937      1.854538      0.247841
   0.86411      1.850684      0.248484
 
# Band-Index  596
   0.86411      2.032739      0.274159
   0.81937      2.033003      0.275704
   0.77463      2.031594      0.280050
   0.72989      2.028514      0.287197
   0.68515      2.023762      0.297144
   0.64041      2.018545      0.307345
   0.59566      2.014072      0.315252
   0.55092      2.010342      0.320866
   0.50618      2.007355      0.324185
   0.50618      2.007355      0.324185
   0.46400      2.010212      0.323093
   0.42182      2.014436      0.320153
   0.37964      2.020029      0.315368
   0.33746      2.025262      0.310318
   0.29527      2.028411      0.306589
   0.25309      2.029474      0.304179
   0.25309      2.029474      0.304179
   0.21091      2.030395      0.302477
   0.16873      2.031437      0.297953
   0.12655      2.032603      0.290610
   0.08436      2.033435      0.282946
   0.04218      2.033481      0.277463
   0.00000      2.032739      0.274159
 
# Band-Index  597
   0.00000      2.065956      0.409668
   0.04218      2.063607      0.409936
   0.08436      2.061454      0.410385
   0.12655      2.059499      0.411016
   0.16873      2.058084      0.411631
   0.21091      2.057556      0.412036
   0.25309      2.057914      0.412228
   0.25309      2.057914      0.412228
   0.29527      2.056429      0.412160
   0.33746      2.053677      0.411808
   0.37964      2.049661      0.411175
   0.42182      2.045672      0.410479
   0.46400      2.043005      0.409944
   0.50618      2.041659      0.409569
   0.50618      2.041659      0.409569
   0.55092      2.043436      0.409167
   0.59566      2.046213      0.408891
   0.64041      2.049988      0.408743
   0.68515      2.054762      0.408723
   0.72989      2.059418      0.408814
   0.77463      2.062835      0.409003
   0.81937      2.065015      0.409287
   0.86411      2.065956      0.409668
 
# Band-Index  598
   0.86411      2.119896      0.413286
   0.81937      2.127218      0.415976
   0.77463      2.136234      0.419533
   0.72989      2.146945      0.423956
   0.68515      2.159352      0.429246
   0.64041      2.171345      0.434102
   0.59566      2.180819      0.437223
   0.55092      2.187773      0.438609
   0.50618      2.192207      0.438260
   0.50618      2.192207      0.438260
   0.46400      2.186522      0.437950
   0.42182      2.176771      0.436955
   0.37964      2.162955      0.435277
   0.33746      2.149457      0.433488
   0.29527      2.140661      0.432166
   0.25309      2.136565      0.431309
   0.25309      2.136565      0.431309
   0.21091      2.138923      0.429391
   0.16873      2.138970      0.426115
   0.12655      2.136708      0.421483
   0.08436      2.132562      0.417032
   0.04218      2.126958      0.414300
   0.00000      2.119896      0.413286
 
# Band-Index  599
   0.00000      2.241785      0.443768
   0.04218      2.239037      0.444566
   0.08436      2.237964      0.446016
   0.12655      2.238569      0.448120
   0.16873      2.239725      0.450156
   0.21091      2.240309      0.451405
   0.25309      2.240320      0.451864
   0.25309      2.240320      0.451864
   0.29527      2.240270      0.452570
   0.33746      2.240175      0.454681
   0.37964      2.240038      0.458197
   0.42182      2.239859      0.461904
   0.46400      2.239644      0.464589
   0.50618      2.239390      0.466252
   0.50618      2.239390      0.466252
   0.55092      2.240706      0.462552
   0.59566      2.241371      0.458641
   0.64041      2.241388      0.454519
   0.68515      2.240754      0.450187
   0.72989      2.240100      0.446458
   0.77463      2.240054      0.444145
   0.81937      2.240616      0.443248
   0.86411      2.241785      0.443768
 
# Band-Index  600
   0.86411      2.245357      0.502364
   0.81937      2.248200      0.502500
   0.77463      2.254120      0.503162
   0.72989      2.263118      0.504350
   0.68515      2.275192      0.506064
   0.64041      2.287229      0.507867
   0.59566      2.296112      0.509321
   0.55092      2.301841      0.510426
   0.50618      2.304416      0.511182
   0.50618      2.304416      0.511182
   0.46400      2.305849      0.509827
   0.42182      2.303750      0.508797
   0.37964      2.298119      0.508095
   0.33746      2.291506      0.507684
   0.29527      2.286462      0.507533
   0.25309      2.282987      0.507641
   0.25309      2.282987      0.507641
   0.21091      2.283273      0.506816
   0.16873      2.278846      0.505732
   0.12655      2.269707      0.504390
   0.08436      2.259338      0.503184
   0.04218      2.251222      0.502509
   0.00000      2.245357      0.502364
 
# Band-Index  601
   0.00000      2.292701      0.542708
   0.04218      2.290036      0.542911
   0.08436      2.292315      0.543475
   0.12655      2.299540      0.544402
   0.16873      2.308555      0.545397
   0.21091      2.316207      0.546167
   0.25309      2.322494      0.546710
   0.25309      2.322494      0.546710
   0.29527      2.323589      0.545364
   0.33746      2.324396      0.542123
   0.37964      2.324917      0.536989
   0.42182      2.325433      0.531474
   0.46400      2.326230      0.527095
   0.50618      2.327305      0.523849
   0.50618      2.327305      0.523849
   0.55092      2.327080      0.525414
   0.59566      2.324531      0.527677
   0.64041      2.319659      0.530638
   0.68515      2.312465      0.534298
   0.72989      2.304963      0.537830
   0.77463      2.299168      0.540409
   0.81937      2.295081      0.542035
   0.86411      2.292701      0.542708
 
# Band-Index  602
   0.86411      2.310216      0.603754
   0.81937      2.317396      0.604001
   0.77463      2.326754      0.603615
   0.72989      2.338293      0.602595
   0.68515      2.352010      0.600942
   0.64041      2.364482      0.599015
   0.59566      2.372283      0.597173
   0.55092      2.375411      0.595417
   0.50618      2.373868      0.593745
   0.50618      2.373868      0.593745
   0.46400      2.373825      0.593944
   0.42182      2.373989      0.594179
   0.37964      2.374363      0.594453
   0.33746      2.374741      0.594682
   0.29527      2.374922      0.594785
   0.25309      2.374903      0.594761
   0.25309      2.374903      0.594761
   0.21091      2.362103      0.596049
   0.16873      2.348553      0.597822
   0.12655      2.334255      0.600082
   0.08436      2.321802      0.602158
   0.04218      2.313790      0.603383
   0.00000      2.310216      0.603755
 
# Band-Index  603
   0.00000      2.402611      0.644835
   0.04218      2.403187      0.645135
   0.08436      2.404876      0.645792
   0.12655      2.407678      0.646808
   0.16873      2.410862      0.647840
   0.21091      2.413698      0.648550
   0.25309      2.416185      0.648936
   0.25309      2.416185      0.648936
   0.29527      2.403635      0.648710
   0.33746      2.396343      0.648390
   0.37964      2.394311      0.647977
   0.42182      2.395969      0.647595
   0.46400      2.399751      0.647369
   0.50618      2.405655      0.647298
   0.50618      2.405655      0.647298
   0.55092      2.412369      0.647546
   0.59566      2.416343      0.647575
   0.64041      2.417579      0.647385
   0.68515      2.416076      0.646976
   0.72989      2.413080      0.646453
   0.77463      2.409837      0.645923
   0.81937      2.406348      0.645383
   0.86411      2.402611      0.644835
 
# Band-Index  604
   0.86411      2.427933      0.692906
   0.81937      2.428278      0.692943
   0.77463      2.430231      0.693142
   0.72989      2.433794      0.693503
   0.68515      2.438965      0.694026
   0.64041      2.443872      0.694586
   0.59566      2.446638      0.695058
   0.55092      2.447263      0.695442
   0.50618      2.445748      0.695738
   0.50618      2.445748      0.695738
   0.46400      2.445181      0.695399
   0.42182      2.444509      0.694638
   0.37964      2.443734      0.693455
   0.33746      2.442160      0.692248
   0.29527      2.439093      0.691415
   0.25309      2.434532      0.690955
   0.25309      2.434532      0.690955
   0.21091      2.436414      0.691196
   0.16873      2.436385      0.691563
   0.12655      2.434445      0.692059
   0.08436      2.431791      0.692525
   0.04218      2.429621      0.692808
   0.00000      2.427933      0.692906
 
# Band-Index  605
   0.00000      2.450673      0.750755
   0.04218      2.450964      0.750147
   0.08436      2.451018      0.748908
   0.12655      2.450836      0.747039
   0.16873      2.450001      0.745168
   0.21091      2.448097      0.743925
   0.25309      2.445123      0.743308
   0.25309      2.445123      0.743308
   0.29527      2.452587      0.743472
   0.33746      2.461763      0.743801
   0.37964      2.472651      0.744297
   0.42182      2.482525      0.744787
   0.46400      2.488659      0.745100
   0.50618      2.491053      0.745235
   0.50618      2.491053      0.745235
   0.55092      2.484573      0.746666
   0.59566      2.477200      0.748075
   0.64041      2.468935      0.749461
   0.68515      2.459779      0.750825
   0.72989      2.452008      0.751836
   0.77463      2.447900      0.752161
   0.81937      2.447455      0.751801
   0.86411      2.450673      0.750755
 
# Band-Index  606
   0.86411      2.511005      0.795902
   0.81937      2.511678      0.794299
   0.77463      2.512443      0.793406
   0.72989      2.513301      0.793223
   0.68515      2.514251      0.793751
   0.64041      2.517473      0.794686
   0.59566      2.525145      0.795726
   0.55092      2.537267      0.796870
   0.50618      2.553839      0.798118
   0.50618      2.553839      0.798118
   0.46400      2.556286      0.797543
   0.42182      2.552338      0.796387
   0.37964      2.541996      0.794653
   0.33746      2.530060      0.792906
   0.29527      2.521333      0.791714
   0.25309      2.515813      0.791075
   0.25309      2.515813      0.791075
   0.21091      2.518963      0.791377
   0.16873      2.519676      0.792091
   0.12655      2.517955      0.793220
   0.08436      2.515223      0.794408
   0.04218      2.512907      0.795303
   0.00000      2.511005      0.795902
 
# Band-Index  607
   0.00000      2.586772      0.807185
   0.04218      2.588581      0.807503
   0.08436      2.589740      0.807959
   0.12655      2.590249      0.808555
   0.16873      2.591648      0.809101
   0.21091      2.595477      0.809410
   0.25309      2.601735      0.809479
   0.25309      2.601735      0.809479
   0.29527      2.602114      0.809555
   0.33746      2.598954      0.809579
   0.37964      2.592258      0.809553
   0.42182      2.585009      0.809496
   0.46400      2.580196      0.809428
   0.50618      2.577816      0.809348
   0.50618      2.577816      0.809348
   0.55092      2.576887      0.809372
   0.59566      2.577320      0.809289
   0.64041      2.579115      0.809099
   0.68515      2.582272      0.808802
   0.72989      2.585432      0.808439
   0.77463      2.587235      0.808048
   0.81937      2.587682      0.807630
   0.86411      2.586772      0.807185
 
# Band-Index  608
   0.86411      2.618021      0.923968
   0.81937      2.611510      0.924088
   0.77463      2.606558      0.924138
   0.72989      2.603164      0.924118
   0.68515      2.601330      0.924029
   0.64041      2.602102      0.923892
   0.59566      2.606531      0.923728
